category	paragraph_1	paragraph_2	len_pargraph_1	is_plagiarism	plagiarism_type	cleaned_paragraph_1	cleaned_paragraph_2
environment	Tim proyek, yang terdiri dari perwakilan Johnson Controls, Rocky Mountain Institute, Clinton Climate Initiative, dan Jones Lang LaSalle akan mencapai tahunan penggunaan energi pengurangan 38% dan $4,4 juta. misalnya, 6.500 jendela remanufactured di lokasi yang menjadi superwindows yang memblokir panas tapi lulus cahaya	Tim proyek, yang terdiri dari perwakilan Johnson Controls, Rocky Mountain Institute, Clinton Climate Initiative, dan Jones Lang LaSalle akan mencapai tahunan penggunaan energi pengurangan 38% dan $4,4 juta	2	True	partial literal	tim proyek wakil johnson controls rocky mountain institute clinton climate initiative jones lang lasalle capai 38 4 4 juta 6 500 jendela remanufactured lokasi superwindows blokir panas lulus cahaya	tim proyek wakil johnson controls rocky mountain institute clinton climate initiative jones lang lasalle capai 38 4 4 juta
geography	Kamus Istilah Perubahan Iklim (PDF) . Jakarta: Pusat Penelitian dan Pengembangan, Badan Meteorologi Klimatologi dan Geofisika	Diversifikasi spesies melibatkan permisahan awal spesies baru yang disebabkan oleh faktor ekologis dan radiasi adaptif. Spesies yang berada dalam relung yang sama memiliki distribusi geografis yang tidak tumpang tindih, sedangkan spesies yang hidup bersama di area dan habitat yang sama cenderung untuk menggunakan sumberdaya yang sangat berbeda	2	False	non-plagiarism	kamus istilah ubah iklim pdf jakarta pusat teliti kembang badan meteorologi klimatologi geofisika	diversifikasi libat permisahan faktor ekologis radiasi adaptif relung milik distribusi geografis tumpang tindih hidup area habitat cenderung sumberdaya beda
technology	, atau , didmonasi oleh tiga ruang umum berukuran besar – Ruang Resepsi Kelas Satu, Ruang Makan Kelas Satu, dan Ruang Makan Kelas Dua. Sebuah ruang terbuka juga dibangun untuk penumpang Kelas Tiga	, Atau, itu dilakukan oleh tiga ruang publik besar - ruang penerimaan kelas satu, ruang makan kelas satu, dan ruang makan kelas dua. Ruang terbuka juga dibangun untuk penumpang kelas tiga 	2	True	paraphrase	didmonasi ruang ukur ruang resepsi ruang makan ruang makan ruang buka bangun	ruang publik - ruang terima ruang makan ruang makan ruang buka bangun
covid19	Angka ini akan semakin rendah jika menggunakan ukuran rasio jumlah warga yang menjalani tes per 1.000 penduduk dibandingkan dengan jumlah sampel per 1.000 penduduk. Hal ini karena seseorang menjalani pengambilan tes lebih dari satu kali. Misalnya per 30 Okotber jumlah aggota masyarakat yang sudah menjalani tes pemeriksaan Covid-19 adalah rata-rata sebanyak 11 orang per 1.000 penduduk.	Kecenderungan menurunnya rata-rata tes harian di Indonesia dalam 2 minggu terakhir menunjukkan semakin melonggarnya penerapan strategi 3T. Padahal yang harus kita lakukan adalah terus meningkatkan jumlah tes harian agar semakin besar potensi untuk menjaring dan mengisolasi pertumbuhan dan penyebaran virus Corona di Indonesia. Sementara pada saat ini yang terjadi justru kebalikannya yaitu melemah di saat tes harian masih jauh dari cukup.	3	False	non-plagiarism	angka rendah ukur rasio warga jalan tes 1 000 banding sampel 1 000 jalan ambil tes kali 30 okotber aggota masyarakat jalan tes periksa covid-19 11 orang 1 000	cenderung turun tes 2 longgar terap strategi 3t laku tingkat tes potensi jaring isolasi tumbuh sebar corona lemah tes
environment	Di AS, hal yang sama dengan hal tersebut akan menjadi 17 miliar kWh listrik dan 27,000,000,000 lb (1.2×1010 kg) CO 2 . Menurut sebuah studi pada tahun 2009 dari McKinsey & Company penggantian peralatan tua adalah salah satu yang paling langkah-langkah global yang paling efisien untuk mengurangi emisi gas rumah kaca	Di AS, hal yang sama dengan hal tersebut akan menjadi 17 miliar kWh listrik dan 27,000,000,000 lb (1.2×1010 kg) CO 2 	2	True	partial literal	as 17 miliar kwh 27 000 000 000 lb 1 21010 kg co 2 studi 2009 mckinsey company ganti alat tua salah langkah global efisien emisi gas kaca	as 17 miliar kwh 27 000 000 000 lb 1 21010 kg co 2
chemistry	Dioscorides mengembangkan ilmu farmakognosi dan menghasilkan obat obatan yang dibuat seperti napidium, opium, ergot, hyosciamus, dan cinnamon.	Muatan positif ion helium yang melewati inti padat ini haruslah dipantulkan dengan sudut pantulan yang lebih tajam. Pada tahun 1913, ketika bereksperimen dengan hasil proses peluruhan radioaktif, Frederick Soddy menemukan bahwa terdapat lebih dari satu jenis atom pada setiap posisi tabel periodik	1	False	non-plagiarism	dioscorides kembang ilmu farmakognosi hasil obat obat napidium opium ergot hyosciamus cinnamon	muat positif ion helium inti padat pantul sudut pantul tajam 1913 eksperimen hasil proses peluruh radioaktif frederick soddy temu jenis posisi tabel periodik
economy	Sistem ekonomi Islam dibangun di atas pondasi akidah Islam. Ini adalah akidah yang haq karena berasal dari Allah yang dibawa kepada umat manusia melalui Muhammad Rasulullah SAW. Akidah Islam merupakan akidah yang memuaskan akal, menenteramkan jiwa, dan sesuai dengan fitrah manusia. Karenanya peraturan yang terpancar dari akidah Islam seperti sistem ekonomi Islam memiliki karakter yang khas dan manusiawi.	doi: 10.1016/j.sbspro.2015.11.070.	4	False	non-plagiarism	sistem islam bangun pondasi akidah islam akidah haq allah bawa umat manusia muhammad rasulullah saw akidah islam akidah muas akal tenteram jiwa fitrah manusia atur pancar akidah islam sistem islam milik karakter khas manusiawi	doi 10 1016 j sbspro 2015 11 070
biology	Teori evolusi menjelaskan homologi struktur ini, yaitu bahwa keempat hewan ini memiliki nenek moyang bersama, dan masing-masing telah mengalami perubahan selama beberapa generasi. Perubahan pada struktur telah menghasilkan organ lambai depan (forelimb) yang diadaptasikan untuk tugas-tugas yang berbeda.	"""Pandangan bahwa evolusi terjadi secara bertahap didasarkan pada hasil kerja ahli geologi James Hutton (1726–1797) dengan teorinya yang disebut """"gradualisme"""". Teori Hutton mensugestikan bahwa perubahan geologis yang sangat bersar merupakan produk kumulatif operasi proses-proses yang terjadi relatif lambat dan berlanjut yang sampai sekarang masih dapat terlihat beroperasi"""	2	False	non-plagiarism	teori evolusi homologi struktur hewan milik nenek moyang alami ubah generasi ubah struktur hasil organ lambai forelimb adaptasi tugas beda	pandang evolusi tahap dasar hasil kerja ahli geologi james hutton 17261797 teori gradualisme teori hutton sugesti ubah geologis sar produk kumulatif operasi proses relatif lambat operasi
biology	Pada bulan Mei 2020, Uni Eropa (UE) menerbitkan Strategi Keanekaragaman Hayati untuk tahun 2030. Strategi ini merupakan bagian penting dari strategi mitigasi perubahan iklim Uni Eropa. Dari 25% anggaran Eropa yang akan digunakan untuk memerangi perubahan iklim, sebagian besar akan digunakan untuk mengembalikan keanekaragaman hayati dan solusi berbasis alam.	Pada candra Mei 2020 Strategi Keanekaragaman ( UE ) diterbit Uni Eropa Hayati bagi tahun 2030 Strategi ini membuat bagian esensial oleh karena cetak biru mitigasi mutasi iklim Uni Eropa Dari 25% bujet Eropa yang hendak digunakan menurut menyerang mutasi iklim secuil besar hendak digunakan menurut menyurutkan keberbagaian hayati maka solusi berbasis mengenyami 	3	True	structural change	mei 2020 uni eropa ue terbit strategi 2030 strategi strategi mitigasi ubah iklim uni eropa 25 anggar eropa rang ubah iklim solusi bas alam	candra mei 2020 strategi ue terbit uni eropa 2030 strategi esensial cetak mitigasi mutasi iklim uni eropa 25 bujet eropa serang mutasi iklim cuil surut solusi bas kenyam
technology	"""Alan Turing memperkenalkan """"Turing test"""" sebagai sebuah cara untuk mengoperasionalkan test perilaku cerdas. Joseph Weizenbaum membangun ELIZA, sebuah chatterbot yang menerapkan psikoterapi Rogerian."""	Titanic memiliki 16 set derek kapal, masing-masing mampu menangani 4 sekoci. Ini memberikan Titanic kemampuan untuk mengangkut 64 sekoci kayu yang muat untuk 4.000 orang – melebihi kapasitas kapal aslinya	2	False	non-plagiarism	alan turing kenal turing test operasional test perilaku cerdas joseph weizenbaum bangun eliza chatterbot terap psikoterapi rogerian	milik 16 set derek tangan 4 sekoci angkut 64 sekoci kayu muat 4 000 orang kapasitas asli
technology	Selain itu pengguna internet dapat mencari informasi mengenai budaya, politik, ekonomi dan bidang sosial sebuah negara melalui search engine.	Selain itu konsumen internet dapat merayau informasi perihal budaya ketatanegaraan perniagaan dan bagian supel sebuah daerah memakai search engine 	1	True	structural change	internet cari informasi budaya politik bidang sosial search engine	konsumen internet rayau informasi perihal budaya ketatanegaraan niaga supel daerah pakai search engine
history	Dengan sigap namun penuh rasa takut Enem langsung datang menghadap. Begitu takutnya, hingga tak terasa sang pelayan terkentut-kentut	Dengan cepat tetapi penuh ketakutan akan Enem segera hadapi. Begitu takut, sampai tidak terasa pelayan kentut 	2	True	paraphrase	sigap penuh takut enem langsung hadap takut sang layan kentut	cepat penuh takut enem hadap takut layan kentut
biology	1985 – Berdasarkan Edward O. Wilson, penyingkatan istilah menjadi biodiversitas ( biodiversity ) dilakukan oleh W	Kelompok ini diperkirakan berjumlah sekitar 500 ekor. Kelompok kedua tersebar dari Azores pada musim semi hingga Islandia pada bulan Juli dan Agustus; diperkirakan paus tersebut mengikuti punggung laut Atlantik Tengah yang terletak di antara kedua pulau vulkanik tersebut	2	False	non-plagiarism	1985 dasar edward o wilson singkat istilah biodiversitas biodiversity w	kelompok 500 ekor kelompok sebar azores musim semi islandia juli agustus punggung atlantik letak pulau vulkanik
environment	Jenis kayu tertentu digunakan khusus untuk mengawetkan makanan melalui pengeringan atau pengasapan sehingga makanan tidak cepat basi atau rusak. Kemudian ditemukan bahwa pembakaran parsial dalam kondisi miskin oksigen (pirolisis) untuk menghasilkan arang, yang dapat memberikan panas lebih banyak dalam massa yang relatif lebih sedikit dibandingkan kayu kering	Green jobs sangat bisa berhubungan dengan passion maupun pekerjaan yang kita kerjakan saat ini. Jika kita punya passion menulis, youtuber, atau content creator lainnya, maka sebarkanlah informasi tentang efisiensi energi, energi terbarukan, dan kegiatan ramah lingkungan lainnya	2	False	non-plagiarism	jenis kayu khusus awet makan ering asap makan cepat basi rusak temu bakar parsial kondisi miskin oksigen pirolisis hasil arang panas massa relatif banding kayu kering	green jobs hubung passion kerja kerja passion tulis youtuber content creator sebar informasi efisiensi giat ramah lingkung
chemistry	Proses yang terjadi yaitu oksidasi logam emas (anode) menjadi Au3+ (aq) Kation ini akan bergerak ke katode menggantikan kation Au3+ yang direduksidi katode. Kation Au3+ di katode direduksi membentuk endapan logam emas yang melapisi logam atau cincin besi. Proses ini cukup murah karena emas yang melapisi besihanya berupa lapisan tipis.	Proses yang terjadi adalah oksidasi logam emas (anoda) ke AU3 + (AQ) kation ini akan pindah ke katoda mengganti kation AU3 + yang dikurangi. Au3 + kation dalam berkurangnya katoda membentuk deposit logam emas yang melapisi logam atau cincin besi. Proses ini cukup murah karena emas yang melapisi yang sama dalam bentuk lapisan tipis. 	3	True	paraphrase	proses oksidasi logam emas anode au3 aq kation gerak katode ganti kation au3 direduksidi katode kation au3 katode reduksi bentuk endap logam emas lapis logam cincin besi proses murah emas lapis besihanya lapis tipis	proses oksidasi logam emas anoda au3 aq kation pindah katoda ganti kation au3 rang au3 kation katoda bentuk deposit logam emas lapis logam cincin besi proses murah emas lapis bentuk lapis tipis 
geography	Persebaran tumbuhan dipengaruhi oleh faktor letak topografinya yaitu ketinggiannya terhadap permukaan laut, faktor lainnya yaitu jenis tanah, ketersediaan air, iklim, cuaca, jenis hujan, aktivitas manusia, dan lain sebagainya. Persebaran tumbuhan di dunia dapat dibagi menjadi beberapa wilayah penyebaran sebagai berikut:	Persebaran belukar dipengaruhi oleh aspek lemas topografinya adalah ketinggiannya mengenai permukaan laut bagian lainnya yaitu bentuk lahan kesiapan air hawa keadaan udara genre hujan aksi manusia beserta lain sebagainya Persebaran belukar di bidang dapat dibagi v menjelma beberapa area pengedaran sebagai berikut :	2	True	structural change	sebar tumbuh pengaruh faktor letak topografi muka faktor jenis tanah sedia iklim cuaca jenis hujan aktivitas manusia sebar tumbuh sebar	sebar belukar pengaruh aspek lemas topografi muka bentuk lahan kesiap hawa udara genre hujan aksi manusia sebar belukar bidang v jelma area edar
technology	Perwakilan dari berbagai perusahaan ikut dalam uji coba Titanic, Thomas Andrews dan Edward Wilding dari Harland and Wolff dan Harold A. Sanderson dari IMM	Sangat penting untuk mengetahui berapa banyak sumber tertentu (seperti waktu dan tempat penyimpanan) secara teoretis diperlukan untuk sebuah algoritme. Metode-metode telah dikembangkan untuk analisis algoritme untuk mendapatkan jawaban kuantitatif (estimasi); sebagai contohnya, algoritme pengurutan di atas memerlukan waktu O(n), menggunakan notasi O besar dengan n sebagai panjang deret (yang akan diurut). Setiap saat algoritme hanya perlu mengingat dua nilai: nilai terbesar yang ditemukan, dan posisinya sekarang dideretan input. Oleh karena itu dikatakan memiliki kebutuhan ruang O(1), jika ruang yang dibutuhkan untuk menyimpan angka masukan tidak dihitung, atau O(n) jika dihitung.	2	False	non-plagiarism	wakil usaha uji coba thomas andrews edward wilding harland and wolff harold a sanderson imm	sumber simpan teoretis metode kembang analisis kuantitatif estimasi contoh urut o n notasi o n deret urut nilai nilai temu posisi deret input milik butuh ruang o 1 ruang butuh simpan angka masuk hitung o n hitung
geography	Umumnya, dengan ekosistem dan vegetasi yang sama, area dengan curah hujan tinggi, frekuensi hujan tinggi, lebih sering kena angin atau badai tentunya lebih terkena erosi. sedimen yang tinggi kandungan pasir atau silt, terletak pada area dengan kemiringan yang curam, lebih mudah tererosi, begitu pula area dengan batuan lapuk atau batuan pecah	Erosi berasal dari bahasa Latin erosionem (berarti menggerogoti) adalah suatu peristiwa yang terjadi secara alami oleh pengikisan padatan (sedimen, tanah, batuan, dan partikel lainnya) akibat transportasi oleh angin, air atau es, pada tanah dan material lain di bawah pengaruh gravitasi atau oleh makhluk hidup semisal hewan yang membuat liang atau pertumbuhan akar tanaman yang mengakibatkan retakan tanah dalam hal ini disebut bio-erosi. Erosi tidak sama dengan pelapukan akibat cuaca, yang mana merupakan proses penghancuran mineral batuan dengan proses kimiawi maupun fisik, atau gabungan keduanya. Secara umum erosi melibatkan tiga proses yaitu pelepasan/ detachment, transformasi, dan pengendapan.	2	False	non-plagiarism	ekosistem vegetasi area curah hujan frekuensi hujan kena angin badai kena erosi sedimen kandung pasir silt letak area miring curam mudah erosi area batu lapuk batu pecah	erosi bahasa latin erosionem gerogot peristiwa alami kikis padat sedimen tanah batu partikel akibat transportasi angin es tanah material pengaruh gravitasi makhluk hidup hewan liang tumbuh akar tanam akibat reta tanah bio-erosi erosi lapuk akibat cuaca proses hancur mineral batu proses kimiawi fisik gabung erosi libat proses lepas detachment transformasi endap
covid19	Klaster keempat Hulu Sungai Selatan, Tapin, Balangan dan Hulu Sungai Utara dengan proporsi kasus sebesar 11%. Daerah lainnya berada di klaster kelima.	Pekermbangan pandemi Covid-19 di Kota Banjarmasin ini menuntut kita semua menjadi lebih “aware” untuk meningkatkan kewaspadaan, edukasi, dan menjaring keterlibatan masyarakat secara lebih luas untuk penerapan protokol kesehatan. Pemerintah harus merancang strategi baru penanganan pandemi sebab PPKM dan PPKM Mikro telah gagal dalam mencegah lonjakan kasus di Kota Banjarmasin	2	False	non-plagiarism	klaster hulu sungai selatan tapin balang hulu sungai utara proporsi 11 daerah klaster	pekermbangan covid-19 kota banjarmasin tuntut aware tingkat waspada edukasi jaring libat masyarakat luas terap protokol perintah rancang strategi tangan ppkm ppkm mikro gagal cegah lonjak kota banjarmasin
